kind,repository,subject,status,owner,updated_at,expires_at,reason,source
repo,python-cmd2/cmd2,,used,,2026-09-08T17:55:38Z,,Prior locally verified submission; this does not establish platform approval.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L715
repo,python-control/python-control,,note,,2026-09-12T10:48:10Z,,Historical notes: Investigated behavior overlapped a public implementation in PR 1228. Recheck before treating any observation as current ineligibility.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L761
repo,python-openxml/python-docx,,note,,2026-09-07T14:37:47Z,,Historical notes: Default-branch commit dated 2025-06-16 failed the activity cutoff used on 2026-09-07. Recheck before treating any observation as current ineligibility.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L649
repo,python-poetry/tomlkit,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L265
repo,pytransitions/transitions,,used,,2026-09-08T17:34:01Z,,Prior locally verified submission; this does not establish platform approval.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L705
repo,pyvrp/pyvrp,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L266
repo,quietvoid/dovi_tool,,note,,2026-09-05T22:36:27Z,,Historical notes: compressed display metadata state has close decoder implementations and unclear public ownership. Recheck before treating any observation as current ineligibility.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L474
repo,qunitjs/qunit,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L267
repo,rdfjs/n3.js,,used,,2026-09-12T16:28:57Z,,Prior locally verified submission; this does not establish platform approval.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L843
repo,reactivex/rxpy,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L268
repo,reagento/adaptix,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L269
repo,redocly/redoc,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L270
repo,redpanda-data/connect,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L271
repo,reinterpretcat/vrp,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L272
repo,rhysd/actionlint,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L273
repo,rime/librime,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L274
repo,rmqtt/rmqtt,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L275
repo,roaringbitmap/roaringbitmap,,note,,2026-09-05T22:26:48Z,,Historical notes: smallest configuration-preserving static operation fix is below the production footprint floor. Recheck before treating any observation as current ineligibility.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L454
repo,ron-rs/ron,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,User-maintained Olympus repository exclusion list (imported 2026-09-19).
repo,rust-diplomat/diplomat,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L276
repo,rustls/rcgen,,note,,2026-09-05T22:40:20Z,,Historical notes: smallest grouped distinguished-name repair is below the production file and line floors. Recheck before treating any observation as current ineligibility.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L479
repo,saimn/sigal,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L277
repo,sampsyo/bril,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L278
repo,sciphi-ai/r2r,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L279
repo,sciunto-org/python-bibtexparser,,note,,2026-09-07T17:41:24Z,,Historical notes: Investigated behavior already had a relevant public implementation. Recheck before treating any observation as current ineligibility.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L666
repo,scony/godot-gdscript-toolkit,,note,,2026-09-12T14:24:55Z,,Historical notes: Investigated behavior had material public implementation overlap. Recheck before treating any observation as current ineligibility.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L817
repo,selectel/pyte,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L280
repo,serge1/elfio,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L281
repo,shaka-project/shaka-packager,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L282
repo,shapely/shapely,,used,,2026-09-12T16:34:35Z,,Prior locally verified submission; this does not establish platform approval.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L845
repo,sharkdp/fd,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L283
repo,sharkdp/pastel,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L284
repo,sharksforarms/deku,,used,,2026-09-12T14:00:31Z,,Prior locally verified submission; this does not establish platform approval.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L807
repo,shesha-io/shesha-framework,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L285
repo,simonw/sqlite-utils,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L286
repo,skjolber/3d-bin-container-packing,,note,,2026-09-05T21:54:13Z,,Historical notes: load constraints require a large active branch while the narrow public defect is derivative and below the line floor. Recheck before treating any observation as current ineligibility.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L396
repo,skrub-data/skrub,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L287
repo,sktime/sktime,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L288
repo,slab/quill,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L289
repo,smilyorg/photofield,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L290
repo,smithy-lang/smithy,,note,,2026-09-06T00:07:08Z,,Historical notes: the verified mixin flattening and removal defects are below the production footprint floor. Recheck before treating any observation as current ineligibility.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L584
repo,sql-formatter-org/sql-formatter,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L291
repo,srl-labs/containerlab,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L292
repo,stackrox/kube-linter,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L293
repo,stanfordnlp/dspy,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L294
repo,steelbrain/node-ssh,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L295
repo,steffest/dpaint-js,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L296
repo,stern/stern,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L297
repo,str4d/rage,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,User-maintained Olympus repository exclusion list (imported 2026-09-19).
repo,swiftlang/swift-llbuild,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L298
repo,syrizelink/openfic,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L299
repo,tafia/calamine,,note,,2026-09-05T21:49:15Z,,Historical notes: no committed dependency lock for reproducible offline build. Recheck before treating any observation as current ineligibility.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L378
repo,tafia/quick-xml,,note,,2026-09-12T11:58:52Z,,Historical notes: Investigated implementation was below the then-required production footprint. Recheck before treating any observation as current ineligibility.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L777
repo,tanstack/charts,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L300
repo,tanstack/query,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L301
repo,tconbeer/harlequin,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L302
repo,tconbeer/sqlfmt,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L303
repo,tdewolff/minify,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,User-maintained Olympus repository exclusion list (imported 2026-09-19).
repo,testem/testem,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L304
repo,textlint/textlint,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L305
repo,textualize/textual,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L306
repo,textx/textx,,note,,2026-09-12T16:43:50Z,,"Historical notes: canonical tests write fixed artifacts into the checkout and the fair fix is below the production footprint floor; Earlier locally verified candidate had at most 198 natural production lines, below the then-required greater-than-200 threshold. Recheck before treating any observation as current ineligibility.",https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L436 ; https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L850
repo,thombashi/pytablewriter,,note,,2026-09-12T16:26:29Z,,Historical notes: Investigated behavior had material public implementation overlap. Recheck before treating any observation as current ineligibility.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L840
repo,thriftpy/thriftpy2,,used,,2026-09-09T14:23:01Z,,Prior locally verified submission; this does not establish platform approval.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L742
repo,tidwall/btree,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,User-maintained Olympus repository exclusion list (imported 2026-09-19).
repo,timothyye/godns,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L307
repo,tinytag/tinytag,,note,,2026-09-05T21:21:00Z,,Historical notes: Recorded contribution-policy incompatibility; exact policy and source were not recorded. Recheck before treating any observation as current ineligibility.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L344
repo,tobymao/sqlglot,,used,,2026-09-12T10:56:40Z,,Prior locally verified submission; this does not establish platform approval.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L767
repo,tombi-toml/tombi,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L308
repo,tomwright/dasel,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L309
repo,toon-format/toon,,note,,2026-09-09T14:23:01Z,,Historical notes: Investigated behavior was already implemented upstream. Recheck before treating any observation as current ineligibility.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L740
repo,tqwewe/kameo,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L310
repo,traefik/yaegi,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L311
repo,trailofbits/pe-parse,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L312
repo,true-myth/true-myth,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L313
repo,typescripttolua/typescripttolua,,note,,2026-09-06T01:10:53Z,,Historical notes: the canonical watch suite mutates tracked fixtures and times out in the mandated container runtime. Recheck before treating any observation as current ineligibility.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L623
repo,typst/hayagriva,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L314
repo,uber/piranha,,note,,2026-09-05T23:41:55Z,,Historical notes: the Rust workspace has no committed lockfile and includes mutable Git dependencies. Recheck before treating any observation as current ineligibility.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L553
repo,ugorji/go,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L315
repo,uhop/stream-json,,note,,2026-09-12T16:28:57Z,,Historical notes: Investigated behavior had equivalent public implementation or insufficient scope; the record does not distinguish which. Recheck before treating any observation as current ineligibility.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L842
repo,unjs/ofetch,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L316
repo,unjs/unpdf,,note,,2026-09-05T22:49:31Z,,Historical notes: canonical tests write generated artifacts inside the foreign-owned source checkout. Recheck before treating any observation as current ineligibility.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L490
repo,unjs/unstorage,,used,,2026-09-06T13:06:13Z,,Prior locally verified submission; this does not establish platform approval.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L633
repo,unocss/unocss,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L317
repo,vadimdemedes/ink,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L318
repo,velero-io/velero,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L319
repo,victools/jsonschema-generator,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L320
repo,videoflow/videoflow,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L321
repo,virattt/ai-hedge-fund,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L322
repo,vitest-dev/vitest,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L323
repo,vllm-project/vllm-omni,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L324
repo,vuejs/test-utils,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L325
repo,wanasit/chrono,,used,,2026-09-07T14:33:52Z,,Prior locally verified submission; this does not establish platform approval.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L647
repo,wasm-bindgen/walrus,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L326
repo,wasmi-labs/wasmi,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L327
repo,wazero/wazero,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L328
repo,wemake-services/django-modern-rest,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L329
repo,wezterm/wezterm,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L330
repo,whscullin/apple2js,,used,,2026-09-05T23:29:28Z,,Prior locally verified submission; this does not establish platform approval.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L543
repo,wikimedia/pywikibot,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L331
repo,withcatai/node-llama-cpp,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L332
repo,wneessen/go-mail,,note,,2026-09-05T22:06:12Z,,Historical notes: natural original fixes fall below the required production footprint. Recheck before treating any observation as current ineligibility.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L418
repo,wokwi/avr8js,,used,,2026-09-05T22:34:39Z,,Prior locally verified submission; this does not establish platform approval.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L467
repo,wshobson/agents,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L333
repo,xitongsys/parquet-go,,note,,2026-09-12T16:52:26Z,,Historical notes: Investigated behavior had public implementation overlap and insufficient estimated footprint. Recheck before treating any observation as current ineligibility.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L856
repo,xo/dbtpl,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L334
repo,xtaci/kcp-go,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L335
repo,yjs/yjs,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L336
repo,yuin/goldmark,,used,,2026-09-08T10:49:47Z,,Prior locally verified submission; this does not establish platform approval.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L679
repo,yukinarit/pyserde,,used,,2026-09-07T14:40:23Z,,Prior locally verified submission; this does not establish platform approval.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L652
repo,z4nzu/hackingtool,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L337
repo,zaeleus/noodles,,note,,2026-09-05T22:02:09Z,,Historical notes: no committed dependency lock for reproducible offline development setup. Recheck before treating any observation as current ineligibility.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L408
repo,zarr-developers/zarr-python,,note,,2026-09-12T16:50:05Z,,Historical notes: Investigated behavior overlapped zarr-python PR 3587; record explicitly says this is not a repository-wide block. Recheck before treating any observation as current ineligibility.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L852
repo,zenstackhq/zenstack,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L338
repo,zerosteiner/rule-engine,,used,,2026-09-12T14:26:13Z,,Prior locally verified submission; this does not establish platform approval.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L820
repo,zhnt/loushang,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L339
repo,zkat/miette,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L340
repo,zylon-ai/private-gpt,,blocked,,,,Existing explicit repository exclusion; original reason not recorded.,https://github.com/samridh-girdhar/disallowed-repos/blob/f8cf4e5c038231261885b55c772c71f63e6a7938/disallowed_repos.csv#L341
